Logging Start
2009-03-19 오후 5:57:22,1658,1707,2447,2733,2458,2458
2009-03-19 오후 5:57:23,1653,1705,2447,2733,2454,2455
2009-03-19 오후 5:57:23,1657,1703,2450,2733,2455,2458
2009-03-19 오후 5:57:23,1656,1705,2447,2732,2456,2457
2009-03-19 오후 5:57:23,1648,1711,2449,2732,2457,2454
2009-03-19 오후 5:57:23,1655,1710,2445,2732,2457,2459
2009-03-19 오후 5:57:23,1653,1708,2442,2732,2457,2457
2009-03-19 오후 5:57:23,1656,1704,2451,2733,2456,2455
2009-03-19 오후 5:57:23,1661,1705,2450,2731,2459,2459
2009-03-19 오후 5:57:23,1655,1707,2445,2731,2456,2459
2009-03-19 오후 5:57:23,1659,1706,2451,2733,2457,2455
2009-03-19 오후 5:57:23,1653,1711,2447,2732,2455,2461
2009-03-19 오후 5:57:23,1655,1702,2452,2730,2457,2457
2009-03-19 오후 5:57:23,1653,1709,2451,2733,2456,2455
2009-03-19 오후 5:57:23,1656,1711,2447,2733,2457,2458
2009-03-19 오후 5:57:23,1656,1708,2455,2732,2458,2458
2009-03-19 오후 5:57:23,1656,1704,2447,2732,2457,2453
2009-03-19 오후 5:57:23,1658,1705,2446,2732,2456,2457
2009-03-19 오후 5:57:23,1655,1706,2453,2731,2456,2458
2009-03-19 오후 5:57:24,1652,1705,2446,2730,2455,2454
2009-03-19 오후 5:57:24,1654,1702,2449,2730,2457,2458
2009-03-19 오후 5:57:24,1655,1706,2448,2730,2457,2458
2009-03-19 오후 5:57:24,1655,1706,2457,2730,2457,2453
2009-03-19 오후 5:57:24,1653,1710,2449,2731,2456,2459
2009-03-19 오후 5:57:24,1657,1710,2447,2732,2456,2459
2009-03-19 오후 5:57:24,1655,1704,2452,2733,2457,2455
2009-03-19 오후 5:57:24,1654,1710,2446,2732,2457,2458
2009-03-19 오후 5:57:24,1653,1710,2448,2732,2457,2458
2009-03-19 오후 5:57:24,1653,1708,2443,2731,2457,2454
2009-03-19 오후 5:57:24,1653,1710,2452,2731,2455,2457
2009-03-19 오후 5:57:24,1653,1708,2449,2731,2458,2457
2009-03-19 오후 5:57:24,1653,1710,2446,2732,2454,2454
2009-03-19 오후 5:57:24,1649,1705,2451,2733,2456,2458
2009-03-19 오후 5:57:24,1654,1706,2449,2732,2458,2457
2009-03-19 오후 5:57:24,1658,1714,2447,2730,2454,2457
2009-03-19 오후 5:57:24,1653,1705,2450,2732,2455,2457
2009-03-19 오후 5:57:24,1654,1712,2451,2732,2457,2459
2009-03-19 오후 5:57:24,1654,1708,2446,2732,2456,2457
2009-03-19 오후 5:57:25,1653,1708,2449,2731,2457,2457
2009-03-19 오후 5:57:25,1650,1713,2451,2730,2456,2461
2009-03-19 오후 5:57:25,1653,1705,2448,2732,2456,2454
2009-03-19 오후 5:57:25,1655,1708,2442,2732,2457,2457
2009-03-19 오후 5:57:25,1656,1711,2454,2732,2456,2460
2009-03-19 오후 5:57:25,1656,1708,2452,2734,2458,2454
2009-03-19 오후 5:57:25,1653,1705,2448,2735,2456,2458
2009-03-19 오후 5:57:25,1654,1703,2445,2732,2458,2460
2009-03-19 오후 5:57:25,1655,1705,2446,2732,2455,2455
2009-03-19 오후 5:57:25,1658,1706,2448,2731,2455,2458
2009-03-19 오후 5:57:25,1650,1704,2457,2733,2458,2457
2009-03-19 오후 5:57:25,1653,1709,2449,2732,2458,2454
2009-03-19 오후 5:57:25,1653,1706,2449,2732,2456,2457
2009-03-19 오후 5:57:25,1657,1707,2452,2730,2458,2458
2009-03-19 오후 5:57:25,1654,1707,2446,2732,2457,2454
2009-03-19 오후 5:57:25,1654,1705,2450,2730,2455,2460
2009-03-19 오후 5:57:25,1648,1707,2444,2731,2456,2460
2009-03-19 오후 5:57:25,1662,1706,2449,2733,2456,2456
2009-03-19 오후 5:57:26,1652,1705,2447,2730,2457,2457
2009-03-19 오후 5:57:26,1655,1709,2447,2733,2455,2460
2009-03-19 오후 5:57:26,1656,1704,2449,2730,2457,2455
2009-03-19 오후 5:57:26,1654,1713,2450,2733,2454,2456
2009-03-19 오후 5:57:26,1655,1710,2451,2731,2458,2457
2009-03-19 오후 5:57:26,1662,1710,2449,2732,2455,2457
2009-03-19 오후 5:57:26,1653,1706,2444,2734,2458,2461
2009-03-19 오후 5:57:26,1655,1706,2452,2733,2457,2456
2009-03-19 오후 5:57:26,1651,1712,2446,2730,2454,2454
2009-03-19 오후 5:57:26,1653,1705,2448,2735,2456,2461
2009-03-19 오후 5:57:26,1653,1706,2449,2733,2456,2458
2009-03-19 오후 5:57:26,1655,1708,2447,2733,2455,2457
2009-03-19 오후 5:57:26,1652,1697,2452,2733,2457,2458
2009-03-19 오후 5:57:26,1655,1707,2446,2731,2456,2457
2009-03-19 오후 5:57:26,1654,1708,2448,2733,2457,2456
2009-03-19 오후 5:57:26,1656,1711,2450,2732,2456,2461
2009-03-19 오후 5:57:26,1655,1707,2454,2731,2455,2456
2009-03-19 오후 5:57:26,1655,1700,2448,2733,2457,2457
2009-03-19 오후 5:57:27,1651,1708,2449,2731,2458,2460
2009-03-19 오후 5:57:27,1652,1703,2449,2733,2457,2457
2009-03-19 오후 5:57:27,1655,1711,2447,2732,2457,2456
2009-03-19 오후 5:57:27,1652,1707,2449,2730,2457,2461
2009-03-19 오후 5:57:27,1655,1708,2449,2732,2457,2457
2009-03-19 오후 5:57:27,1650,1706,2452,2733,2455,2454
2009-03-19 오후 5:57:27,1655,1706,2449,2732,2454,2461
2009-03-19 오후 5:57:27,1650,1711,2448,2734,2458,2457
2009-03-19 오후 5:57:27,1650,1705,2448,2731,2456,2453
2009-03-19 오후 5:57:27,1650,1706,2449,2730,2457,2458
2009-03-19 오후 5:57:27,1661,1710,2445,2732,2458,2457
2009-03-19 오후 5:57:27,1656,1712,2452,2731,2456,2453
2009-03-19 오후 5:57:27,1645,1706,2449,2733,2457,2459
2009-03-19 오후 5:57:27,1658,1705,2450,2732,2456,2457
2009-03-19 오후 5:57:27,1655,1704,2450,2730,2454,2456
2009-03-19 오후 5:57:27,1651,1709,2449,2735,2457,2458
2009-03-19 오후 5:57:27,1653,1700,2449,2733,2457,2457
2009-03-19 오후 5:57:27,1659,1709,2452,2732,2456,2456
2009-03-19 오후 5:57:27,1657,1707,2445,2732,2457,2460
2009-03-19 오후 5:57:28,1653,1711,2454,2734,2457,2456
2009-03-19 오후 5:57:28,1644,1700,2449,2733,2454,2456
2009-03-19 오후 5:57:28,1652,1707,2450,2732,2456,2460
2009-03-19 오후 5:57:28,1655,1706,2447,2733,2458,2457
2009-03-19 오후 5:57:28,1650,1708,2449,2732,2456,2458
2009-03-19 오후 5:57:28,1650,1707,2452,2732,2454,2461
2009-03-19 오후 5:57:28,1651,1708,2454,2734,2454,2457
2009-03-19 오후 5:57:28,1655,1704,2450,2730,2457,2457
2009-03-19 오후 5:57:28,1656,1705,2452,2732,2457,2460
2009-03-19 오후 5:57:28,1651,1705,2447,2730,2455,2454
2009-03-19 오후 5:57:28,1652,1713,2449,2734,2458,2456
2009-03-19 오후 5:57:28,1654,1706,2452,2733,2457,2459
2009-03-19 오후 5:57:28,1653,1711,2447,2731,2455,2456
2009-03-19 오후 5:57:28,1648,1705,2443,2733,2454,2458
2009-03-19 오후 5:57:28,1651,1706,2451,2732,2457,2461
2009-03-19 오후 5:57:28,1651,1710,2451,2733,2457,2456
2009-03-19 오후 5:57:28,1657,1706,2454,2732,2457,2458
2009-03-19 오후 5:57:28,1655,1711,2451,2733,2457,2460
2009-03-19 오후 5:57:28,1653,1706,2446,2733,2457,2455
2009-03-19 오후 5:57:29,1654,1705,2449,2733,2459,2457
2009-03-19 오후 5:57:29,1650,1704,2450,2732,2458,2461
2009-03-19 오후 5:57:29,1653,1706,2449,2730,2457,2456
2009-03-19 오후 5:57:29,1655,1708,2447,2731,2455,2457
2009-03-19 오후 5:57:29,1650,1705,2449,2733,2457,2458
2009-03-19 오후 5:57:29,1654,1703,2450,2733,2454,2456
2009-03-19 오후 5:57:29,1657,1711,2448,2732,2456,2460
2009-03-19 오후 5:57:29,1652,1709,2453,2732,2459,2457
2009-03-19 오후 5:57:29,1646,1711,2448,2732,2457,2455
2009-03-19 오후 5:57:29,1653,1709,2448,2731,2456,2460
2009-03-19 오후 5:57:29,1651,1703,2449,2734,2456,2459
2009-03-19 오후 5:57:29,1656,1711,2449,2732,2457,2454
2009-03-19 오후 5:57:29,1650,1713,2452,2733,2457,2461
2009-03-19 오후 5:57:29,1655,1710,2442,2733,2457,2457
2009-03-19 오후 5:57:29,1653,1709,2446,2731,2456,2455
2009-03-19 오후 5:57:29,1655,1708,2449,2733,2455,2460
2009-03-19 오후 5:57:29,1655,1713,2453,2732,2457,2459
2009-03-19 오후 5:57:29,1651,1708,2448,2735,2456,2456
2009-03-19 오후 5:57:30,1653,1708,2448,2731,2457,2459
2009-03-19 오후 5:57:30,1654,1708,2448,2733,2455,2457
2009-03-19 오후 5:57:30,1657,1711,2454,2732,2454,2454
2009-03-19 오후 5:57:30,1650,1708,2445,2732,2457,2459
2009-03-19 오후 5:57:30,1656,1707,2448,2731,2457,2457
2009-03-19 오후 5:57:30,1652,1703,2454,2733,2455,2456
2009-03-19 오후 5:57:30,1657,1706,2449,2733,2457,2460
2009-03-19 오후 5:57:30,1650,1714,2448,2732,2454,2458
2009-03-19 오후 5:57:30,1653,1710,2446,2733,2457,2458
2009-03-19 오후 5:57:30,1655,1705,2446,2733,2458,2462
2009-03-19 오후 5:57:30,1653,1705,2443,2734,2455,2458
2009-03-19 오후 5:57:30,1655,1703,2445,2732,2455,2454
2009-03-19 오후 5:57:30,1656,1708,2448,2733,2457,2458
2009-03-19 오후 5:57:30,1653,1711,2449,2732,2457,2458
2009-03-19 오후 5:57:30,1653,1712,2451,2730,2456,2456
2009-03-19 오후 5:57:30,1655,1705,2446,2732,2456,2459
2009-03-19 오후 5:57:30,1651,1711,2452,2733,2456,2460
2009-03-19 오후 5:57:30,1650,1710,2449,2732,2456,2456
2009-03-19 오후 5:57:30,1658,1703,2449,2733,2457,2459
2009-03-19 오후 5:57:31,1648,1706,2449,2733,2456,2458
2009-03-19 오후 5:57:31,1656,1712,2445,2731,2457,2455
2009-03-19 오후 5:57:31,1656,1706,2446,2732,2453,2457
2009-03-19 오후 5:57:31,1664,1710,2446,2730,2456,2458
2009-03-19 오후 5:57:31,1651,1712,2457,2733,2455,2454
2009-03-19 오후 5:57:31,1653,1711,2449,2732,2457,2461
2009-03-19 오후 5:57:31,1655,1711,2452,2733,2457,2458
2009-03-19 오후 5:57:31,1649,1711,2449,2732,2455,2456
2009-03-19 오후 5:57:31,1658,1707,2449,2732,2457,2460
2009-03-19 오후 5:57:31,1649,1706,2453,2731,2457,2458
2009-03-19 오후 5:57:31,1652,1709,2447,2733,2456,2456
2009-03-19 오후 5:57:31,1648,1710,2448,2733,2457,2457
2009-03-19 오후 5:57:31,1656,1709,2449,2731,2456,2459
2009-03-19 오후 5:57:31,1653,1712,2449,2731,2455,2456
2009-03-19 오후 5:57:31,1656,1705,2446,2733,2457,2458
2009-03-19 오후 5:57:31,1654,1705,2455,2731,2455,2457
2009-03-19 오후 5:57:31,1651,1711,2454,2732,2457,2456
2009-03-19 오후 5:57:31,1655,1708,2444,2731,2457,2459
2009-03-19 오후 5:57:31,1651,1706,2445,2733,2458,2458
2009-03-19 오후 5:57:32,1651,1703,2449,2733,2455,2455
2009-03-19 오후 5:57:32,1653,1710,2448,2731,2457,2459
2009-03-19 오후 5:57:32,1656,1710,2450,2731,2457,2458
2009-03-19 오후 5:57:32,1653,1709,2448,2732,2455,2454
2009-03-19 오후 5:57:32,1659,1708,2451,2732,2456,2459
2009-03-19 오후 5:57:32,1653,1706,2452,2733,2456,2458
2009-03-19 오후 5:57:32,1654,1706,2450,2733,2456,2453
2009-03-19 오후 5:57:32,1650,1706,2449,2733,2457,2457
2009-03-19 오후 5:57:32,1658,1711,2450,2731,2457,2457
2009-03-19 오후 5:57:32,1658,1708,2451,2732,2457,2457
2009-03-19 오후 5:57:32,1650,1707,2451,2732,2456,2460
2009-03-19 오후 5:57:32,1655,1704,2454,2733,2457,2458
2009-03-19 오후 5:57:32,1654,1705,2452,2732,2457,2457
2009-03-19 오후 5:57:32,1655,1703,2449,2730,2454,2459
2009-03-19 오후 5:57:32,1655,1714,2449,2731,2456,2458
2009-03-19 오후 5:57:32,1653,1706,2449,2734,2455,2454
2009-03-19 오후 5:57:32,1649,1704,2443,2731,2455,2459
2009-03-19 오후 5:57:32,1653,1702,2448,2734,2459,2459
2009-03-19 오후 5:57:33,1654,1703,2442,2730,2457,2456
2009-03-19 오후 5:57:33,1650,1716,2450,2731,2457,2460
2009-03-19 오후 5:57:33,1652,1705,2451,2731,2458,2460
2009-03-19 오후 5:57:33,1648,1703,2449,2733,2456,2456
2009-03-19 오후 5:57:33,1652,1707,2449,2733,2456,2460
2009-03-19 오후 5:57:33,1648,1705,2450,2730,2455,2458
2009-03-19 오후 5:57:33,1652,1707,2447,2732,2455,2456
2009-03-19 오후 5:57:33,1652,1703,2444,2732,2455,2461
2009-03-19 오후 5:57:33,1652,1708,2446,2733,2456,2458
2009-03-19 오후 5:57:33,1650,1711,2451,2733,2456,2456
2009-03-19 오후 5:57:33,1658,1708,2454,2732,2456,2459
2009-03-19 오후 5:57:33,1657,1704,2446,2731,2457,2457
2009-03-19 오후 5:57:33,1653,1707,2454,2732,2454,2457
2009-03-19 오후 5:57:33,1655,1705,2445,2734,2457,2460
2009-03-19 오후 5:57:33,1653,1713,2448,2732,2455,2455
2009-03-19 오후 5:57:33,1652,1706,2450,2732,2455,2459
2009-03-19 오후 5:57:33,1654,1709,2448,2733,2457,2460
2009-03-19 오후 5:57:33,1649,1707,2454,2731,2457,2457
2009-03-19 오후 5:57:34,1654,1708,2449,2732,2455,2458
2009-03-19 오후 5:57:34,1643,1713,2448,2734,2457,2459
2009-03-19 오후 5:57:34,1656,1707,2449,2730,2454,2454
2009-03-19 오후 5:57:34,1653,1706,2451,2733,2456,2455
2009-03-19 오후 5:57:34,1655,1715,2454,2731,2458,2463
2009-03-19 오후 5:57:34,1652,1708,2451,2733,2457,2456
2009-03-19 오후 5:57:34,1657,1707,2446,2733,2455,2460
2009-03-19 오후 5:57:34,1655,1714,2451,2733,2456,2457
2009-03-19 오후 5:57:34,1653,1703,2451,2734,2456,2454
2009-03-19 오후 5:57:34,1658,1707,2452,2732,2456,2457
2009-03-19 오후 5:57:34,1652,1712,2446,2732,2457,2458
2009-03-19 오후 5:57:34,1655,1706,2449,2732,2457,2458
2009-03-19 오후 5:57:34,1650,1705,2442,2733,2456,2457
2009-03-19 오후 5:57:34,1651,1706,2454,2732,2455,2458
2009-03-19 오후 5:57:34,1652,1705,2457,2734,2455,2457
2009-03-19 오후 5:57:34,1647,1709,2446,2732,2456,2455
2009-03-19 오후 5:57:34,1648,1706,2449,2733,2458,2461
2009-03-19 오후 5:57:34,1648,1703,2446,2731,2455,2454
2009-03-19 오후 5:57:34,1651,1708,2447,2733,2456,2457
2009-03-19 오후 5:57:35,1654,1705,2448,2731,2457,2458
2009-03-19 오후 5:57:35,1653,1704,2452,2731,2456,2456
2009-03-19 오후 5:57:35,1652,1711,2450,2732,2457,2457
2009-03-19 오후 5:57:35,1649,1708,2452,2732,2457,2461
2009-03-19 오후 5:57:35,1656,1702,2457,2731,2457,2455
2009-03-19 오후 5:57:35,1646,1709,2446,2730,2455,2458
2009-03-19 오후 5:57:35,1658,1703,2447,2731,2457,2460
2009-03-19 오후 5:57:35,1655,1707,2444,2732,2456,2455
2009-03-19 오후 5:57:35,1651,1706,2451,2731,2457,2455
2009-03-19 오후 5:57:35,1647,1710,2451,2731,2456,2457
2009-03-19 오후 5:57:35,1653,1705,2448,2730,2457,2457
2009-03-19 오후 5:57:35,1650,1702,2448,2732,2457,2456
2009-03-19 오후 5:57:35,1652,1705,2449,2732,2457,2457
2009-03-19 오후 5:57:35,1655,1705,2451,2730,2456,2458
2009-03-19 오후 5:57:35,1652,1710,2447,2733,2457,2457
2009-03-19 오후 5:57:35,1651,1703,2448,2733,2455,2461
2009-03-19 오후 5:57:35,1651,1706,2446,2731,2456,2458
2009-03-19 오후 5:57:35,1658,1703,2445,2732,2454,2456
2009-03-19 오후 5:57:35,1663,1708,2450,2732,2457,2462
2009-03-19 오후 5:57:36,1651,1703,2448,2733,2457,2455
2009-03-19 오후 5:57:36,1654,1708,2453,2731,2454,2456
2009-03-19 오후 5:57:36,1657,1710,2446,2732,2456,2458
2009-03-19 오후 5:57:36,1652,1708,2447,2731,2457,2457
2009-03-19 오후 5:57:36,1658,1705,2451,2730,2455,2458
2009-03-19 오후 5:57:36,1652,1706,2448,2733,2456,2458
2009-03-19 오후 5:57:36,1656,1710,2443,2732,2456,2456
2009-03-19 오후 5:57:36,1653,1707,2451,2731,2456,2457
2009-03-19 오후 5:57:36,1650,1700,2449,2731,2454,2458
2009-03-19 오후 5:57:36,1651,1706,2449,2731,2458,2457
2009-03-19 오후 5:57:36,1657,1708,2452,2732,2455,2456
2009-03-19 오후 5:57:36,1650,1705,2445,2733,2455,2460
2009-03-19 오후 5:57:36,1654,1700,2446,2731,2458,2457
2009-03-19 오후 5:57:36,1658,1711,2448,2733,2457,2456
2009-03-19 오후 5:57:36,1650,1705,2449,2732,2458,2460
2009-03-19 오후 5:57:36,1653,1708,2445,2732,2458,2457
2009-03-19 오후 5:57:36,1648,1713,2450,2732,2455,2456
2009-03-19 오후 5:57:36,1650,1708,2446,2731,2454,2461
2009-03-19 오후 5:57:37,1655,1702,2451,2731,2457,2458
2009-03-19 오후 5:57:37,1654,1711,2449,2733,2457,2455
2009-03-19 오후 5:57:37,1648,1711,2451,2730,2455,2461
2009-03-19 오후 5:57:37,1653,1712,2449,2732,2456,2457
2009-03-19 오후 5:57:37,1656,1713,2448,2733,2457,2457
2009-03-19 오후 5:57:37,1657,1708,2451,2732,2457,2461
2009-03-19 오후 5:57:37,1652,1709,2447,2732,2456,2458
2009-03-19 오후 5:57:37,1657,1702,2449,2732,2454,2456
2009-03-19 오후 5:57:37,1659,1704,2449,2732,2458,2460
2009-03-19 오후 5:57:37,1648,1706,2449,2729,2460,2455
2009-03-19 오후 5:57:37,1657,1710,2449,2734,2455,2454
2009-03-19 오후 5:57:37,1655,1703,2456,2729,2457,2460
2009-03-19 오후 5:57:37,1650,1708,2450,2732,2455,2458
2009-03-19 오후 5:57:37,1656,1708,2448,2731,2455,2455
2009-03-19 오후 5:57:37,1645,1702,2447,2731,2458,2459
2009-03-19 오후 5:57:37,1653,1710,2450,2732,2457,2457
2009-03-19 오후 5:57:37,1652,1712,2452,2732,2453,2457
2009-03-19 오후 5:57:37,1663,1703,2449,2732,2457,2458
2009-03-19 오후 5:57:38,1656,1708,2452,2732,2458,2456
2009-03-19 오후 5:57:38,1656,1711,2453,2729,2455,2457
2009-03-19 오후 5:57:38,1656,1705,2452,2731,2456,2457
2009-03-19 오후 5:57:38,1654,1706,2448,2732,2457,2462
2009-03-19 오후 5:57:38,1655,1710,2445,2733,2458,2457
2009-03-19 오후 5:57:38,1658,1705,2445,2732,2456,2457
2009-03-19 오후 5:57:38,1656,1708,2446,2730,2458,2460
2009-03-19 오후 5:57:38,1651,1704,2447,2732,2456,2455
2009-03-19 오후 5:57:38,1655,1713,2452,2733,2454,2456
2009-03-19 오후 5:57:38,1653,1710,2448,2732,2458,2461
2009-03-19 오후 5:57:38,1652,1707,2446,2731,2457,2457
2009-03-19 오후 5:57:38,1656,1705,2444,2732,2456,2456
2009-03-19 오후 5:57:38,1653,1705,2449,2732,2456,2459
2009-03-19 오후 5:57:38,1656,1706,2452,2732,2456,2456
2009-03-19 오후 5:57:38,1649,1705,2450,2732,2457,2455
2009-03-19 오후 5:57:38,1652,1709,2448,2733,2458,2459
2009-03-19 오후 5:57:38,1653,1704,2453,2731,2457,2457
2009-03-19 오후 5:57:38,1648,1708,2455,2730,2457,2455
2009-03-19 오후 5:57:38,1652,1707,2442,2731,2457,2461
2009-03-19 오후 5:57:39,1654,1707,2446,2729,2457,2456
2009-03-19 오후 5:57:39,1655,1711,2451,2731,2457,2457
2009-03-19 오후 5:57:39,1655,1705,2447,2732,2457,2461
2009-03-19 오후 5:57:39,1653,1711,2452,2732,2455,2456
2009-03-19 오후 5:57:39,1649,1708,2453,2732,2455,2456
2009-03-19 오후 5:57:39,1653,1706,2447,2732,2455,2458
2009-03-19 오후 5:57:39,1655,1706,2448,2731,2456,2455
2009-03-19 오후 5:57:39,1655,1703,2449,2732,2458,2457
