Stop Position
Stop Position
Stop Position
Stop Position
Stop Position
Stop Position
Stop Position
2009-03-31 오후 8:55:32,-0.02667745,0.03437898,-0.02432465,0.03608202,-0.002957932,0.003811858,-0.002697059,0.004000688,29,2,1832,0,229.1848,0.04351552,0.004824896
2009-03-31 오후 8:55:32,-0.02788065,0.03592952,-0.02542173,0.03770938,-0.004117461,0.005306133,-0.003754324,0.005568984,30,2,1832,0,230.2691,0.04547814,0.006716288
2009-03-31 오후 8:55:32,-0.02914407,0.03755768,-0.02657372,0.03941819,-0.005361145,0.006908856,-0.004888322,0.007251102,31,2,1832,0,231.4063,0.047539,0.008744951
2009-03-31 오후 8:55:32,-0.02989756,0.0385287,-0.02726076,0.04043731,-0.00667959,0.008607924,-0.006090487,0.009034337,32,2,1832,0,231.2216,0.04876807,0.01089556
2009-03-31 오후 8:55:33,-0.03084779,0.03975325,-0.02812719,0.04172253,-0.008063538,0.0103914,-0.007352379,0.01090617,33,2,1832,0,231.3227,0.05031806,0.01315302
2009-03-31 오후 8:55:33,-0.03106323,0.04003089,-0.02832363,0.04201392,-0.009503725,0.01224736,-0.00866555,0.01285406,34,2,1832,0,231.0667,0.05066949,0.01550221
2009-03-31 오후 8:55:33,-0.03037123,0.03913911,-0.02769266,0.04107796,-0.0109887,0.01416103,-0.01001956,0.01486253,35,3,1832,0,233.4897,0.04954071,0.01792446
2009-03-31 오후 8:55:33,-0.02910103,0.03750222,-0.02653448,0.03935998,-0.01250125,0.01611024,-0.01139871,0.0169083,36,3,1699,0,239.1468,0.0474688,0.02039169
2009-03-31 오후 8:55:33,-0.02718036,0.03502707,-0.0247832,0.03676222,-0.01401592,0.01806218,-0.01277979,0.01895694,37,3,1537,0,249.7079,0.04433585,0.02286238
2009-03-31 오후 8:55:33,-0.02413944,0.03110826,-0.02201047,0.03264929,-0.0155001,0.01997484,-0.01413308,0.02096434,38,3,1258,0,271.2641,0.03937558,0.02528334
2009-03-31 오후 8:55:33,-0.02050827,0.02642881,-0.01869955,0.02773803,-0.01691689,0.02180064,-0.01542491,0.02288058,39,3,1111,0,297.7759,0.03345252,0.02759436
2009-03-31 오후 8:55:33,-0.01732681,0.02232889,-0.01579868,0.02343502,-0.01822894,0.02349146,-0.01662125,0.02465516,40,3,1111,0,316.49,0.02826302,0.02973454
2009-03-31 오후 8:55:33,-0.01414937,0.01823415,-0.01290147,0.01913743,-0.01940431,0.02500615,-0.01769296,0.02624489,41,3,1111,0,333.6471,0.02308006,0.03165178
2009-03-31 오후 8:55:33,-0.01106428,0.01425842,-0.01008847,0.01496476,-0.02042271,0.02631856,-0.01862154,0.02762231,42,3,1111,0,348.6891,0.01804774,0.03331297
2009-03-31 오후 8:55:33,-0.008489119,0.01093985,-0.007740427,0.01148178,-0.02127784,0.02742055,-0.01940125,0.02877889,43,3,1111,0,358.6875,0.01384722,0.03470783
2009-03-31 오후 8:55:33,-0.006359656,0.008195627,-0.005798771,0.008601625,-0.02197448,0.02831831,-0.02003646,0.02972112,44,3,1111,0,365.2758,0.0103737,0.03584417
2009-03-31 오후 8:55:33,-0.004394818,0.00566356,-0.004007221,0.005944125,-0.02252424,0.02902678,-0.02053773,0.03046469,45,3,1111,0,370.6645,0.007168708,0.03674092
2009-03-31 오후 8:55:33,-0.00281946,0.003633411,-0.0025708,0.003813408,-0.02294258,0.02956588,-0.02091917,0.0310305,46,3,1111,0,374.0167,0.004599027,0.0374233
2009-03-31 오후 8:55:33,-0.001420773,0.001830936,-0.00129547,0.001921644,-0.02324644,0.02995746,-0.02119623,0.03144148,47,3,1111,0,376.5645,0.002317527,0.03791894
2009-03-31 오후 8:55:33,-0.000242924,0.0003130535,-0.0002215009,0.0003285696,-0.02345194,0.03022229,-0.02138361,0.03171943,48,3,1111,0,378.2896,0.0003962533,0.03825416
2009-03-31 오후 8:55:33,0.0002483167,-0.0003200037,0.0002264151,-0.0003358476,-0.02357394,0.03037952,-0.02149485,0.03188444,49,3,1111,0,378.5596,-0.0004050449,0.03845317
