MotionY,2009-03-29 오후 2:15:44,2408,0.3735172,0.008514514,3221.319,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:44,1882,-0.2412309,-0.0180946,9735.843,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:44,1222,-1.05583,0,7727.824,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:44,2419,0.3866231,0,4146.34,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:44,1904,-0.2147833,0,10736.16,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:44,966,-1.371064,-0.005031172,9193.936,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:44,2166,0.08518955,0.01025596,4140.531,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:44,2288,0.2468483,-0.01965196,10929.85,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:44,1084,-1.225761,-0.006337178,9721.913,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:44,2190,0.113784,0.01046134,4133.559,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:44,2543,0.5534005,-0.01750299,13114.36,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:44,1298,-0.9622446,-0.006207511,9730.656,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:44,2118,0.02800058,0.01019936,4182.092,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:44,2561,0.5750395,-0.01523612,15458.03,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:44,1629,-0.5546567,-0.003857249,11743.73,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:44,2214,0.1423785,0.01056053,4196.043,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:44,2302,0.2636786,-0.01466559,15669.31,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:44,1559,-0.6408535,-0.001976599,13006.57,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:44,2264,0.2019503,0.01124626,4299.085,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:44,2079,-0.004404296,-0.01555561,15746.5,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:44,1246,-1.026276,-0.002195787,13019.13,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:44,2193,0.1173583,0.01147112,4288.938,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:44,2204,0.1458664,-0.01562694,15700.04,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:44,1321,-0.9339227,-0.001911819,13049.17,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:44,2176,0.09710392,0.01158562,4276.609,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:44,2296,0.2564656,-0.01509571,15875.12,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:44,1424,-0.8070902,-0.0009368504,13382.48,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:44,2170,0.08995529,0.01166118,4267.887,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:44,2261,0.2143898,-0.01479371,15947.79,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:44,1404,-0.8317179,-9.605652E-05,13623.33,-0.9860447,2.538628,
MotionY,2009-03-29 오후 2:15:44,2184,0.1066354,0.01182762,4254.777,0.07608623,2.538628,
MotionZ,2009-03-29 오후 2:15:44,2178,0.1146101,-0.01503533,15906.36,0.1589587,2.538628,
MotionX,2009-03-29 오후 2:15:44,1331,-0.9216089,0.0002549986,13662.19,-0.9860447,2.538628,
